epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
81,2,5.07e-06,0.0000,5.318377,2.742961,0.858472,0.000000,0.011001,0.000000,bertscore_f1_free,0.695749,0.007852,0.695749,0.697347,151.7
82,2,4.59e-06,0.0000,5.286539,2.731110,0.851810,0.000000,0.010976,0.000000,bertscore_f1_free,0.695475,0.007951,0.695475,0.697347,150.3
83,2,4.12e-06,0.0000,5.303337,2.725608,0.859243,0.000000,0.010955,0.000000,bertscore_f1_free,0.695675,0.007159,0.695675,0.697347,141.0
84,2,3.67e-06,0.0000,5.273839,2.718237,0.851867,0.000000,0.010943,0.000000,bertscore_f1_free,0.694955,0.007605,0.694955,0.697347,143.5
85,2,3.24e-06,0.0000,5.284217,2.706831,0.859129,0.000000,0.010925,0.000000,bertscore_f1_free,0.695049,0.008347,0.695049,0.697347,141.9
86,2,2.84e-06,0.0000,5.254513,2.704415,0.850033,0.000000,0.010914,0.000000,bertscore_f1_free,0.694971,0.007580,0.694971,0.697347,143.7
87,2,2.46e-06,0.0000,5.258616,2.699894,0.852907,0.000000,0.010901,0.000000,bertscore_f1_free,0.695099,0.007691,0.695099,0.697347,142.7
88,2,2.10e-06,0.0000,5.228442,2.689205,0.846412,0.000000,0.010886,0.000000,bertscore_f1_free,0.694941,0.006998,0.694941,0.697347,142.2
89,2,1.77e-06,0.0000,5.223635,2.690007,0.844543,0.000000,0.010879,0.000000,bertscore_f1_free,0.695033,0.007015,0.695033,0.697347,143.8
90,2,1.47e-06,0.0000,5.233932,2.684732,0.849734,0.000000,0.010868,0.000000,bertscore_f1_free,0.695269,0.007918,0.695269,0.697347,144.0
91,2,1.19e-06,0.0000,5.226199,2.682626,0.847858,0.000000,0.010857,0.000000,bertscore_f1_free,0.695577,0.008281,0.695577,0.697347,143.4
92,2,9.40e-07,0.0000,5.207490,2.678541,0.842983,0.000000,0.010857,0.000000,bertscore_f1_free,0.695160,0.007941,0.695160,0.697347,145.9
93,2,7.19e-07,0.0000,5.212909,2.677232,0.845226,0.000000,0.010849,0.000000,bertscore_f1_free,0.695703,0.007960,0.695703,0.697347,145.4
94,2,5.26e-07,0.0000,5.219820,2.675013,0.848269,0.000000,0.010848,0.000000,bertscore_f1_free,0.695459,0.007755,0.695459,0.697347,148.4
95,2,3.64e-07,0.0000,5.203052,2.675884,0.842389,0.000000,0.010847,0.000000,bertscore_f1_free,0.695178,0.007418,0.695178,0.697347,144.2
96,2,2.30e-07,0.0000,5.218951,2.671463,0.849163,0.000000,0.010842,0.000000,bertscore_f1_free,0.695173,0.007364,0.695173,0.697347,124.9
97,2,1.27e-07,0.0000,5.189344,2.669565,0.839926,0.000000,0.010844,0.000000,bertscore_f1_free,0.695041,0.007259,0.695041,0.697347,125.8
98,2,5.43e-08,0.0000,5.206211,2.671710,0.844834,0.000000,0.010843,0.000000,bertscore_f1_free,0.695030,0.007493,0.695030,0.697347,125.4
99,2,1.20e-08,0.0000,5.228434,2.674604,0.851276,0.000000,0.010843,0.000000,bertscore_f1_free,0.695109,0.007546,0.695109,0.697347,125.3
100,2,2.04e-10,0.0000,5.207798,2.672295,0.845168,0.000000,0.010841,0.000000,bertscore_f1_free,0.695107,0.007546,0.695107,0.697347,126.2
